scooter_id,timestamp,lat,lon,battery,ride_status
SCOOTER_035,2023-01-01T19:54:00,48.886625,2.3466,60.4,stop
SCOOTER_032,2023-01-01T19:54:15,48.865399,2.354531,31.41,start
SCOOTER_005,2023-01-01T19:54:30,48.867993,2.378072,33.01,idle
SCOOTER_017,2023-01-01T19:54:45,48.85516,2.386911,61.87,start
SCOOTER_045,2023-01-01T19:55:00,48.877553,2.345765,51.86,idle
SCOOTER_037,2023-01-01T19:55:15,48.86656,2.377245,68.41,start
SCOOTER_040,2023-01-01T19:55:30,48.881862,2.345504,96.42,start
SCOOTER_007,2023-01-01T19:55:45,48.868019,2.375416,10.46,idle
SCOOTER_050,2023-01-01T19:56:00,48.892086,2.357895,57.57,stop
SCOOTER_037,2023-01-01T19:56:15,48.855342,2.341621,45.72,stop
SCOOTER_003,2023-01-01T19:56:30,48.861222,2.374944,85.85,idle
SCOOTER_026,2023-01-01T19:56:45,48.888714,2.353346,43.52,idle
SCOOTER_009,2023-01-01T19:57:00,48.893855,2.389063,76.96,idle
SCOOTER_019,2023-01-01T19:57:15,48.895978,2.366516,81.81,start
SCOOTER_050,2023-01-01T19:57:30,48.860591,2.377657,51.86,start
SCOOTER_040,2023-01-01T19:57:45,48.875136,2.376309,62.42,start
SCOOTER_017,2023-01-01T19:58:00,48.859019,2.357337,92.15,idle
SCOOTER_036,2023-01-01T19:58:15,48.868747,2.345228,72.47,idle
SCOOTER_020,2023-01-01T19:58:30,48.859123,2.346544,60.61,idle
SCOOTER_005,2023-01-01T19:58:45,48.859934,2.374354,20.38,idle
SCOOTER_031,2023-01-01T19:59:00,48.862646,2.384342,63.78,idle
SCOOTER_035,2023-01-01T19:59:15,48.855444,2.351707,17.01,idle
SCOOTER_014,2023-01-01T19:59:30,48.895161,2.376784,42.33,idle
SCOOTER_002,2023-01-01T19:59:45,48.851038,2.353542,24.25,stop
SCOOTER_019,2023-01-01T20:00:00,48.873938,2.343679,13.6,idle
SCOOTER_006,2023-01-01T20:00:15,48.884088,2.368183,34.83,start
SCOOTER_034,2023-01-01T20:00:30,48.860295,2.380251,56.26,start
SCOOTER_048,2023-01-01T20:00:45,48.880236,2.366808,67.73,start
SCOOTER_039,2023-01-01T20:01:00,48.896095,2.379066,66.79,stop
SCOOTER_013,2023-01-01T20:01:15,48.869401,2.371954,92.86,stop
SCOOTER_045,2023-01-01T20:01:30,48.876086,2.369864,44.76,idle
SCOOTER_042,2023-01-01T20:01:45,48.899926,2.383455,12.89,stop
SCOOTER_038,2023-01-01T20:02:00,48.85394,2.374723,71.56,start
SCOOTER_049,2023-01-01T20:02:15,48.887225,2.375171,91.79,idle
SCOOTER_027,2023-01-01T20:02:30,48.885747,2.384479,77.03,idle
SCOOTER_041,2023-01-01T20:02:45,48.851314,2.386416,66.85,idle
SCOOTER_035,2023-01-01T20:03:00,48.879728,2.373807,58.5,idle
SCOOTER_029,2023-01-01T20:03:15,48.876987,2.358649,95.8,idle
SCOOTER_035,2023-01-01T20:03:30,48.85067,2.387829,95.78,idle
SCOOTER_040,2023-01-01T20:03:45,48.855247,2.387474,86.1,start
SCOOTER_050,2023-01-01T20:04:00,48.886637,2.360369,25.51,idle
SCOOTER_048,2023-01-01T20:04:15,48.854662,2.350481,32.34,start
SCOOTER_017,2023-01-01T20:04:30,48.894708,2.366113,76.6,idle
SCOOTER_024,2023-01-01T20:04:45,48.892415,2.360179,38.39,stop
SCOOTER_015,2023-01-01T20:05:00,48.859838,2.348316,31.8,idle
SCOOTER_009,2023-01-01T20:05:15,48.859408,2.368021,60.19,start
SCOOTER_008,2023-01-01T20:05:30,48.874494,2.367876,22.64,start
SCOOTER_006,2023-01-01T20:05:45,48.868149,2.382551,17.06,stop
SCOOTER_048,2023-01-01T20:06:00,48.85457,2.361369,64.08,stop
SCOOTER_020,2023-01-01T20:06:15,48.867449,2.35884,46.49,idle
SCOOTER_022,2023-01-01T20:06:30,48.880313,2.35072,60.35,idle
SCOOTER_007,2023-01-01T20:06:45,48.88075,2.35885,54.77,start
SCOOTER_019,2023-01-01T20:07:00,48.887262,2.343495,27.43,start
SCOOTER_041,2023-01-01T20:07:15,48.886155,2.350821,26.35,idle
SCOOTER_024,2023-01-01T20:07:30,48.879354,2.362021,69.82,start
SCOOTER_033,2023-01-01T20:07:45,48.860195,2.362719,59.46,start
SCOOTER_049,2023-01-01T20:08:00,48.888408,2.356562,58.74,start
SCOOTER_019,2023-01-01T20:08:15,48.891379,2.350233,17.38,idle
SCOOTER_027,2023-01-01T20:08:30,48.862802,2.343311,46.14,start
SCOOTER_027,2023-01-01T20:08:45,48.886631,2.354377,62.8,idle
SCOOTER_001,2023-01-01T20:09:00,48.880912,2.354,76.74,stop
SCOOTER_047,2023-01-01T20:09:15,48.877755,2.375149,64.29,stop
SCOOTER_040,2023-01-01T20:09:30,48.857616,2.344727,96.15,start
SCOOTER_020,2023-01-01T20:09:45,48.868579,2.385186,20.36,stop
SCOOTER_029,2023-01-01T20:10:00,48.886386,2.346844,77.62,stop
SCOOTER_033,2023-01-01T20:10:15,48.858755,2.363826,43.37,idle
SCOOTER_027,2023-01-01T20:10:30,48.850328,2.349688,65.71,stop
SCOOTER_021,2023-01-01T20:10:45,48.861453,2.383695,58.01,idle
SCOOTER_021,2023-01-01T20:11:00,48.85179,2.362162,35.43,stop
SCOOTER_040,2023-01-01T20:11:15,48.862457,2.370989,24.6,stop
SCOOTER_003,2023-01-01T20:11:30,48.892417,2.380267,75.3,idle
SCOOTER_026,2023-01-01T20:11:45,48.897238,2.373278,68.82,start
SCOOTER_030,2023-01-01T20:12:00,48.857064,2.385362,21.38,start
SCOOTER_003,2023-01-01T20:12:15,48.872576,2.350883,13.84,stop
SCOOTER_004,2023-01-01T20:12:30,48.883562,2.361508,50.76,stop
SCOOTER_029,2023-01-01T20:12:45,48.885021,2.372959,93.88,stop
SCOOTER_001,2023-01-01T20:13:00,48.89489,2.344113,65.16,start
SCOOTER_035,2023-01-01T20:13:15,48.867129,2.388087,85.1,stop
SCOOTER_011,2023-01-01T20:13:30,48.888842,2.372819,56.26,stop
SCOOTER_038,2023-01-01T20:13:45,48.872548,2.377875,77.76,start
SCOOTER_003,2023-01-01T20:14:00,48.868542,2.378322,84.77,stop
SCOOTER_021,2023-01-01T20:14:15,48.883578,2.38729,75.39,stop
SCOOTER_018,2023-01-01T20:14:30,48.859007,2.386446,61.2,stop
SCOOTER_031,2023-01-01T20:14:45,48.854162,2.355743,62.98,start
SCOOTER_002,2023-01-01T20:15:00,48.876798,2.383714,68.2,idle
SCOOTER_025,2023-01-01T20:15:15,48.855868,2.375978,60.57,stop
SCOOTER_017,2023-01-01T20:15:30,48.896239,2.362217,19.14,stop
SCOOTER_045,2023-01-01T20:15:45,48.898571,2.387014,45.32,stop
SCOOTER_011,2023-01-01T20:16:00,48.894481,2.365403,46.71,stop
SCOOTER_046,2023-01-01T20:16:15,48.851183,2.365472,96.34,stop
SCOOTER_003,2023-01-01T20:16:30,48.882546,2.342487,15.46,stop
SCOOTER_029,2023-01-01T20:16:45,48.865448,2.343975,52.06,idle
SCOOTER_008,2023-01-01T20:17:00,48.862114,2.348291,40.2,stop
SCOOTER_012,2023-01-01T20:17:15,48.853909,2.376626,20.15,stop
SCOOTER_032,2023-01-01T20:17:30,48.892494,2.362344,82.71,idle
SCOOTER_016,2023-01-01T20:17:45,48.866498,2.370951,46.65,stop
SCOOTER_035,2023-01-01T20:18:00,48.884989,2.363266,78.25,start
SCOOTER_016,2023-01-01T20:18:15,48.885039,2.340552,29.44,stop
SCOOTER_041,2023-01-01T20:18:30,48.890122,2.345414,25.94,idle
SCOOTER_017,2023-01-01T20:18:45,48.865741,2.361468,11.49,stop
SCOOTER_050,2023-01-01T20:19:00,48.857273,2.34551,82.57,start
SCOOTER_003,2023-01-01T20:19:15,48.861963,2.363452,95.51,start
SCOOTER_007,2023-01-01T20:19:30,48.861141,2.373902,75.44,idle
SCOOTER_036,2023-01-01T20:19:45,48.894387,2.375045,81.29,stop
SCOOTER_034,2023-01-01T20:20:00,48.861797,2.34458,30.82,stop
SCOOTER_047,2023-01-01T20:20:15,48.888896,2.357038,27.04,idle
SCOOTER_043,2023-01-01T20:20:30,48.892973,2.3789,90.69,idle
SCOOTER_044,2023-01-01T20:20:45,48.894806,2.360194,44.19,idle
SCOOTER_006,2023-01-01T20:21:00,48.891625,2.359496,63.91,stop
SCOOTER_013,2023-01-01T20:21:15,48.855686,2.34903,61.59,stop
SCOOTER_023,2023-01-01T20:21:30,48.88333,2.376455,40.93,start
SCOOTER_028,2023-01-01T20:21:45,48.877264,2.36661,14.32,start
SCOOTER_018,2023-01-01T20:22:00,48.864132,2.362021,40.18,start
SCOOTER_046,2023-01-01T20:22:15,48.855075,2.370002,81.32,start
SCOOTER_018,2023-01-01T20:22:30,48.875955,2.384283,30.85,stop
SCOOTER_003,2023-01-01T20:22:45,48.877055,2.341824,90.99,start
SCOOTER_033,2023-01-01T20:23:00,48.879185,2.372329,26.84,idle
SCOOTER_029,2023-01-01T20:23:15,48.863237,2.355679,33.68,start
SCOOTER_045,2023-01-01T20:23:30,48.899573,2.345965,70.21,idle
SCOOTER_048,2023-01-01T20:23:45,48.879223,2.379633,82.14,start
SCOOTER_037,2023-01-01T20:24:00,48.886844,2.352814,36.36,stop
SCOOTER_003,2023-01-01T20:24:15,48.870801,2.363651,65.21,idle
SCOOTER_030,2023-01-01T20:24:30,48.881541,2.351347,24.16,stop
SCOOTER_039,2023-01-01T20:24:45,48.888991,2.354756,46.82,stop
SCOOTER_017,2023-01-01T20:25:00,48.852472,2.386086,33.65,stop
SCOOTER_041,2023-01-01T20:25:15,48.892921,2.354646,73.9,idle
SCOOTER_024,2023-01-01T20:25:30,48.860854,2.386346,45.85,idle
SCOOTER_029,2023-01-01T20:25:45,48.872388,2.376997,46.01,idle
SCOOTER_014,2023-01-01T20:26:00,48.882172,2.346755,83.42,start
SCOOTER_016,2023-01-01T20:26:15,48.886188,2.37339,63.39,idle
SCOOTER_021,2023-01-01T20:26:30,48.865588,2.379144,39.83,start
SCOOTER_032,2023-01-01T20:26:45,48.897005,2.341417,83.9,idle
SCOOTER_017,2023-01-01T20:27:00,48.897006,2.385914,99.18,stop
SCOOTER_029,2023-01-01T20:27:15,48.865396,2.353472,74.42,start
SCOOTER_024,2023-01-01T20:27:30,48.89013,2.347747,19.42,stop
SCOOTER_001,2023-01-01T20:27:45,48.875199,2.382092,90.02,start
SCOOTER_004,2023-01-01T20:28:00,48.899087,2.340507,69.41,stop
SCOOTER_005,2023-01-01T20:28:15,48.865961,2.345391,51.18,start
SCOOTER_048,2023-01-01T20:28:30,48.861757,2.364255,11.96,idle
SCOOTER_047,2023-01-01T20:28:45,48.883122,2.363765,89.41,idle
SCOOTER_026,2023-01-01T20:29:00,48.894081,2.380275,21.86,stop
SCOOTER_029,2023-01-01T20:29:15,48.897011,2.347087,34.24,stop
SCOOTER_031,2023-01-01T20:29:30,48.887572,2.342301,33.57,start
SCOOTER_007,2023-01-01T20:29:45,48.857576,2.368091,74.78,start
SCOOTER_004,2023-01-01T20:30:00,48.897558,2.381835,23.06,idle
SCOOTER_036,2023-01-01T20:30:15,48.896272,2.347326,59.74,stop
SCOOTER_024,2023-01-01T20:30:30,48.859993,2.358222,71.91,stop
SCOOTER_006,2023-01-01T20:30:45,48.899114,2.355017,56.79,stop
SCOOTER_035,2023-01-01T20:31:00,48.880635,2.34804,57.67,idle
SCOOTER_044,2023-01-01T20:31:15,48.881509,2.340059,76.64,stop
SCOOTER_003,2023-01-01T20:31:30,48.851782,2.379034,98.83,idle
SCOOTER_012,2023-01-01T20:31:45,48.867976,2.377544,26.82,stop
SCOOTER_023,2023-01-01T20:32:00,48.877418,2.355583,83.59,idle
SCOOTER_009,2023-01-01T20:32:15,48.850516,2.367893,45.69,stop
SCOOTER_008,2023-01-01T20:32:30,48.876168,2.364864,33.0,idle
SCOOTER_045,2023-01-01T20:32:45,48.868053,2.362262,25.56,idle
SCOOTER_024,2023-01-01T20:33:00,48.88693,2.376361,49.79,start
SCOOTER_005,2023-01-01T20:33:15,48.850901,2.350215,24.08,stop
SCOOTER_042,2023-01-01T20:33:30,48.897366,2.374805,93.93,idle
SCOOTER_028,2023-01-01T20:33:45,48.861141,2.354994,81.45,start
SCOOTER_039,2023-01-01T20:34:00,48.867132,2.384395,97.92,start
SCOOTER_027,2023-01-01T20:34:15,48.878844,2.381817,86.76,idle
SCOOTER_019,2023-01-01T20:34:30,48.867626,2.358794,71.09,idle
SCOOTER_032,2023-01-01T20:34:45,48.890742,2.35165,75.12,stop
SCOOTER_050,2023-01-01T20:35:00,48.872273,2.381859,89.04,idle
SCOOTER_037,2023-01-01T20:35:15,48.858953,2.379177,28.66,stop
SCOOTER_032,2023-01-01T20:35:30,48.894539,2.353726,81.73,stop
SCOOTER_033,2023-01-01T20:35:45,48.870521,2.343782,25.77,stop
SCOOTER_031,2023-01-01T20:36:00,48.856893,2.341289,23.79,stop
SCOOTER_041,2023-01-01T20:36:15,48.856309,2.365775,71.64,idle
SCOOTER_017,2023-01-01T20:36:30,48.860647,2.344711,42.57,idle
SCOOTER_038,2023-01-01T20:36:45,48.879876,2.37322,59.06,stop
SCOOTER_027,2023-01-01T20:37:00,48.862576,2.358966,21.1,idle
SCOOTER_034,2023-01-01T20:37:15,48.859837,2.366725,36.69,stop
SCOOTER_040,2023-01-01T20:37:30,48.868569,2.354996,31.7,idle
SCOOTER_033,2023-01-01T20:37:45,48.882068,2.354583,30.35,start
SCOOTER_011,2023-01-01T20:38:00,48.896342,2.35687,20.37,stop
SCOOTER_050,2023-01-01T20:38:15,48.883913,2.359911,24.29,start
SCOOTER_013,2023-01-01T20:38:30,48.867431,2.360017,74.6,start
SCOOTER_038,2023-01-01T20:38:45,48.870885,2.374376,22.81,idle
SCOOTER_021,2023-01-01T20:39:00,48.868204,2.365285,73.26,stop
SCOOTER_048,2023-01-01T20:39:15,48.893501,2.388222,34.23,stop
SCOOTER_036,2023-01-01T20:39:30,48.884671,2.356459,81.08,idle
SCOOTER_035,2023-01-01T20:39:45,48.885855,2.349979,80.58,stop
SCOOTER_026,2023-01-01T20:40:00,48.893748,2.365606,48.15,start
SCOOTER_019,2023-01-01T20:40:15,48.869422,2.371258,49.93,start
SCOOTER_018,2023-01-01T20:40:30,48.859404,2.350808,14.03,start
SCOOTER_029,2023-01-01T20:40:45,48.89451,2.374833,36.11,stop
SCOOTER_050,2023-01-01T20:41:00,48.877325,2.37912,29.23,idle
SCOOTER_019,2023-01-01T20:41:15,48.892018,2.378021,89.79,idle
SCOOTER_003,2023-01-01T20:41:30,48.884804,2.348262,87.7,stop
SCOOTER_024,2023-01-01T20:41:45,48.87504,2.353391,51.8,idle
SCOOTER_005,2023-01-01T20:42:00,48.854705,2.38554,43.6,idle
SCOOTER_046,2023-01-01T20:42:15,48.877003,2.344671,94.8,idle
SCOOTER_037,2023-01-01T20:42:30,48.885991,2.34859,19.37,idle
SCOOTER_009,2023-01-01T20:42:45,48.872888,2.344239,25.9,idle
SCOOTER_029,2023-01-01T20:43:00,48.87456,2.344316,18.55,start
SCOOTER_015,2023-01-01T20:43:15,48.886882,2.36752,76.59,start
SCOOTER_003,2023-01-01T20:43:30,48.884845,2.357824,38.17,idle
SCOOTER_009,2023-01-01T20:43:45,48.864829,2.353015,24.44,idle
SCOOTER_003,2023-01-01T20:44:00,48.86957,2.382373,52.95,idle
SCOOTER_048,2023-01-01T20:44:15,48.890398,2.388137,25.17,stop
SCOOTER_015,2023-01-01T20:44:30,48.858777,2.345581,45.95,stop
SCOOTER_043,2023-01-01T20:44:45,48.863946,2.341298,91.86,idle
SCOOTER_032,2023-01-01T20:45:00,48.897848,2.354963,64.84,idle
SCOOTER_019,2023-01-01T20:45:15,48.86791,2.345041,17.82,idle
SCOOTER_040,2023-01-01T20:45:30,48.877973,2.363646,88.85,idle
SCOOTER_042,2023-01-01T20:45:45,48.859739,2.366269,19.34,idle
SCOOTER_015,2023-01-01T20:46:00,48.894655,2.388566,24.1,idle
SCOOTER_040,2023-01-01T20:46:15,48.864407,2.355095,43.29,idle
SCOOTER_025,2023-01-01T20:46:30,48.854859,2.355163,85.43,start
SCOOTER_007,2023-01-01T20:46:45,48.864562,2.384232,96.51,idle
SCOOTER_014,2023-01-01T20:47:00,48.863272,2.386184,97.81,stop
SCOOTER_050,2023-01-01T20:47:15,48.865472,2.356872,22.54,idle
SCOOTER_035,2023-01-01T20:47:30,48.860081,2.362102,91.01,start
SCOOTER_028,2023-01-01T20:47:45,48.867029,2.373779,37.08,start
SCOOTER_033,2023-01-01T20:48:00,48.898982,2.366491,96.63,stop
SCOOTER_026,2023-01-01T20:48:15,48.884432,2.356148,14.4,start
SCOOTER_001,2023-01-01T20:48:30,48.855344,2.374449,67.46,idle
SCOOTER_045,2023-01-01T20:48:45,48.878457,2.387155,24.74,idle
SCOOTER_040,2023-01-01T20:49:00,48.852437,2.374637,82.82,idle
SCOOTER_032,2023-01-01T20:49:15,48.875825,2.376556,36.97,idle
SCOOTER_045,2023-01-01T20:49:30,48.862509,2.385783,35.45,start
SCOOTER_039,2023-01-01T20:49:45,48.872035,2.381771,58.03,stop
SCOOTER_032,2023-01-01T20:50:00,48.878354,2.352717,50.84,stop
SCOOTER_034,2023-01-01T20:50:15,48.895825,2.37422,73.37,stop
SCOOTER_031,2023-01-01T20:50:30,48.873872,2.360995,44.47,idle
SCOOTER_046,2023-01-01T20:50:45,48.897353,2.345024,59.41,start
SCOOTER_026,2023-01-01T20:51:00,48.879878,2.350415,86.45,start
SCOOTER_007,2023-01-01T20:51:15,48.892188,2.375042,90.4,start
SCOOTER_001,2023-01-01T20:51:30,48.853341,2.343013,39.87,idle
SCOOTER_005,2023-01-01T20:51:45,48.867545,2.368883,53.76,idle
SCOOTER_010,2023-01-01T20:52:00,48.872275,2.347266,58.89,start
SCOOTER_041,2023-01-01T20:52:15,48.863585,2.372043,91.6,stop
SCOOTER_021,2023-01-01T20:52:30,48.858811,2.388463,41.84,idle
SCOOTER_032,2023-01-01T20:52:45,48.876476,2.388575,61.23,start
SCOOTER_001,2023-01-01T20:53:00,48.886672,2.366202,93.41,stop
SCOOTER_039,2023-01-01T20:53:15,48.872418,2.378698,89.16,stop
SCOOTER_049,2023-01-01T20:53:30,48.851107,2.35844,62.47,stop
SCOOTER_029,2023-01-01T20:53:45,48.8563,2.362686,14.13,stop
SCOOTER_040,2023-01-01T20:54:00,48.880634,2.347946,85.02,stop
SCOOTER_010,2023-01-01T20:54:15,48.893071,2.341656,83.95,idle
SCOOTER_032,2023-01-01T20:54:30,48.855972,2.355269,96.36,idle
SCOOTER_040,2023-01-01T20:54:45,48.890206,2.38256,79.99,stop
SCOOTER_013,2023-01-01T20:55:00,48.87349,2.350049,32.04,stop
SCOOTER_025,2023-01-01T20:55:15,48.892265,2.372121,39.51,idle
SCOOTER_010,2023-01-01T20:55:30,48.888851,2.353996,19.73,idle
SCOOTER_023,2023-01-01T20:55:45,48.89677,2.341594,34.18,idle
SCOOTER_027,2023-01-01T20:56:00,48.890756,2.356184,16.05,start
SCOOTER_023,2023-01-01T20:56:15,48.876844,2.376977,88.97,start
SCOOTER_021,2023-01-01T20:56:30,48.896869,2.386819,71.75,stop
SCOOTER_027,2023-01-01T20:56:45,48.898774,2.351513,97.45,start
SCOOTER_009,2023-01-01T20:57:00,48.890174,2.380021,88.65,idle
SCOOTER_038,2023-01-01T20:57:15,48.88842,2.346106,72.62,start
SCOOTER_046,2023-01-01T20:57:30,48.887187,2.351363,13.23,start
SCOOTER_039,2023-01-01T20:57:45,48.863311,2.388636,88.2,stop
SCOOTER_005,2023-01-01T20:58:00,48.884667,2.365333,72.28,idle
SCOOTER_026,2023-01-01T20:58:15,48.881655,2.351053,98.5,start
SCOOTER_009,2023-01-01T20:58:30,48.868968,2.360698,65.93,stop
SCOOTER_001,2023-01-01T20:58:45,48.852527,2.381428,90.68,stop
SCOOTER_024,2023-01-01T20:59:00,48.872897,2.359162,82.5,idle
SCOOTER_049,2023-01-01T20:59:15,48.871259,2.364643,96.46,idle
SCOOTER_010,2023-01-01T20:59:30,48.850256,2.378753,57.15,start
SCOOTER_040,2023-01-01T20:59:45,48.884974,2.356285,54.98,stop
SCOOTER_041,2023-01-01T21:00:00,48.868863,2.345286,26.54,start
SCOOTER_017,2023-01-01T21:00:15,48.852895,2.364619,64.98,stop
SCOOTER_016,2023-01-01T21:00:30,48.855489,2.359151,23.75,stop
SCOOTER_029,2023-01-01T21:00:45,48.850871,2.35018,18.46,start
SCOOTER_038,2023-01-01T21:01:00,48.892011,2.363383,10.47,start
SCOOTER_046,2023-01-01T21:01:15,48.860892,2.377092,99.45,start
SCOOTER_015,2023-01-01T21:01:30,48.879937,2.374008,63.51,start
SCOOTER_038,2023-01-01T21:01:45,48.856978,2.352354,66.81,start
SCOOTER_036,2023-01-01T21:02:00,48.85433,2.354427,37.22,idle
SCOOTER_027,2023-01-01T21:02:15,48.891948,2.384193,92.48,start
SCOOTER_041,2023-01-01T21:02:30,48.886787,2.342665,82.58,start
SCOOTER_014,2023-01-01T21:02:45,48.88031,2.38509,11.51,idle
SCOOTER_016,2023-01-01T21:03:00,48.883429,2.380265,45.99,idle
SCOOTER_036,2023-01-01T21:03:15,48.880756,2.383806,39.16,stop
SCOOTER_041,2023-01-01T21:03:30,48.877577,2.357305,16.07,start
SCOOTER_047,2023-01-01T21:03:45,48.869242,2.388541,41.02,stop
SCOOTER_006,2023-01-01T21:04:00,48.879016,2.376377,23.78,idle
SCOOTER_030,2023-01-01T21:04:15,48.87657,2.347555,66.57,stop
SCOOTER_041,2023-01-01T21:04:30,48.897296,2.375983,36.4,stop
SCOOTER_005,2023-01-01T21:04:45,48.86401,2.381618,72.73,start
SCOOTER_038,2023-01-01T21:05:00,48.860627,2.384146,12.77,idle
SCOOTER_034,2023-01-01T21:05:15,48.869824,2.35509,94.12,start
SCOOTER_033,2023-01-01T21:05:30,48.878703,2.379411,79.93,start
SCOOTER_043,2023-01-01T21:05:45,48.886157,2.37764,53.1,start
SCOOTER_042,2023-01-01T21:06:00,48.851304,2.385422,79.13,stop
SCOOTER_036,2023-01-01T21:06:15,48.899557,2.386877,79.76,start
SCOOTER_024,2023-01-01T21:06:30,48.851328,2.348027,52.86,idle
SCOOTER_025,2023-01-01T21:06:45,48.869586,2.372671,17.6,stop
SCOOTER_042,2023-01-01T21:07:00,48.877552,2.366049,66.94,stop
SCOOTER_025,2023-01-01T21:07:15,48.853558,2.363496,86.17,idle
SCOOTER_050,2023-01-01T21:07:30,48.889922,2.383653,32.02,start
SCOOTER_016,2023-01-01T21:07:45,48.880421,2.385923,19.51,idle
SCOOTER_027,2023-01-01T21:08:00,48.86982,2.368255,96.61,idle
SCOOTER_028,2023-01-01T21:08:15,48.863808,2.351093,28.71,idle
SCOOTER_009,2023-01-01T21:08:30,48.864142,2.351242,82.2,stop
SCOOTER_020,2023-01-01T21:08:45,48.879419,2.343888,74.82,idle
SCOOTER_021,2023-01-01T21:09:00,48.895147,2.364671,51.52,stop
SCOOTER_008,2023-01-01T21:09:15,48.89705,2.378835,69.61,stop
SCOOTER_024,2023-01-01T21:09:30,48.877566,2.362295,52.82,idle
SCOOTER_045,2023-01-01T21:09:45,48.878961,2.373425,81.34,start
SCOOTER_030,2023-01-01T21:10:00,48.886311,2.344377,47.03,idle
SCOOTER_007,2023-01-01T21:10:15,48.876936,2.368438,91.2,start
SCOOTER_008,2023-01-01T21:10:30,48.871651,2.385038,80.9,stop
SCOOTER_034,2023-01-01T21:10:45,48.866434,2.362141,75.44,stop
SCOOTER_014,2023-01-01T21:11:00,48.852592,2.365537,68.09,start
SCOOTER_014,2023-01-01T21:11:15,48.866616,2.381746,46.09,idle
SCOOTER_012,2023-01-01T21:11:30,48.89771,2.35046,29.2,idle
SCOOTER_025,2023-01-01T21:11:45,48.879415,2.381136,71.44,idle
SCOOTER_004,2023-01-01T21:12:00,48.890762,2.388538,55.8,start
SCOOTER_050,2023-01-01T21:12:15,48.888844,2.380949,47.43,stop
SCOOTER_046,2023-01-01T21:12:30,48.855284,2.365877,94.11,stop
SCOOTER_042,2023-01-01T21:12:45,48.888877,2.371878,96.52,idle
SCOOTER_020,2023-01-01T21:13:00,48.886083,2.382796,50.91,stop
SCOOTER_004,2023-01-01T21:13:15,48.895829,2.347112,28.32,stop
SCOOTER_022,2023-01-01T21:13:30,48.855667,2.386315,31.66,idle
SCOOTER_024,2023-01-01T21:13:45,48.871157,2.368479,49.78,idle
SCOOTER_042,2023-01-01T21:14:00,48.86215,2.371449,51.74,stop
SCOOTER_006,2023-01-01T21:14:15,48.889145,2.364006,80.09,idle
SCOOTER_009,2023-01-01T21:14:30,48.868799,2.36712,34.38,stop
SCOOTER_024,2023-01-01T21:14:45,48.892081,2.365162,85.29,idle
SCOOTER_048,2023-01-01T21:15:00,48.878973,2.353609,85.46,start
SCOOTER_049,2023-01-01T21:15:15,48.886848,2.372831,23.2,start
SCOOTER_024,2023-01-01T21:15:30,48.895455,2.367941,52.27,idle
SCOOTER_017,2023-01-01T21:15:45,48.883046,2.344304,72.77,start
SCOOTER_006,2023-01-01T21:16:00,48.884738,2.379014,25.33,idle
SCOOTER_036,2023-01-01T21:16:15,48.858813,2.387451,93.35,start
SCOOTER_010,2023-01-01T21:16:30,48.897376,2.373017,56.79,stop
SCOOTER_029,2023-01-01T21:16:45,48.85235,2.354923,42.91,idle
SCOOTER_031,2023-01-01T21:17:00,48.881487,2.36559,43.23,stop
SCOOTER_013,2023-01-01T21:17:15,48.880843,2.366358,50.5,idle
SCOOTER_009,2023-01-01T21:17:30,48.888224,2.346392,30.19,start
SCOOTER_037,2023-01-01T21:17:45,48.872525,2.35156,29.3,idle
SCOOTER_009,2023-01-01T21:18:00,48.854284,2.366679,62.31,idle
SCOOTER_043,2023-01-01T21:18:15,48.863326,2.365964,70.51,idle
SCOOTER_011,2023-01-01T21:18:30,48.862877,2.375378,37.82,stop
SCOOTER_038,2023-01-01T21:18:45,48.871435,2.371426,97.36,stop
SCOOTER_028,2023-01-01T21:19:00,48.889512,2.375085,69.15,start
SCOOTER_031,2023-01-01T21:19:15,48.89861,2.344763,51.75,idle
SCOOTER_022,2023-01-01T21:19:30,48.862422,2.348903,65.49,idle
SCOOTER_037,2023-01-01T21:19:45,48.87023,2.34072,69.89,start
SCOOTER_012,2023-01-01T21:20:00,48.895589,2.349069,29.42,idle
SCOOTER_040,2023-01-01T21:20:15,48.872587,2.385545,13.87,start
SCOOTER_043,2023-01-01T21:20:30,48.880598,2.355869,47.03,start
SCOOTER_026,2023-01-01T21:20:45,48.87386,2.356134,97.02,idle
SCOOTER_038,2023-01-01T21:21:00,48.855536,2.342798,93.03,start
SCOOTER_039,2023-01-01T21:21:15,48.870882,2.38929,54.36,start
SCOOTER_044,2023-01-01T21:21:30,48.855298,2.340722,10.2,start
SCOOTER_044,2023-01-01T21:21:45,48.882562,2.381339,14.41,stop
SCOOTER_005,2023-01-01T21:22:00,48.877968,2.372798,41.76,idle
SCOOTER_025,2023-01-01T21:22:15,48.85547,2.357053,45.2,stop
SCOOTER_050,2023-01-01T21:22:30,48.896801,2.371541,64.51,start
SCOOTER_005,2023-01-01T21:22:45,48.861806,2.370258,19.04,idle
SCOOTER_028,2023-01-01T21:23:00,48.897297,2.384545,37.81,stop
SCOOTER_018,2023-01-01T21:23:15,48.851335,2.37952,18.16,start
SCOOTER_040,2023-01-01T21:23:30,48.864579,2.37241,11.99,start
SCOOTER_041,2023-01-01T21:23:45,48.89128,2.349445,54.55,idle
SCOOTER_021,2023-01-01T21:24:00,48.892226,2.383101,14.18,start
